332-1984761-DI;20835-SOLOMILLO VACIO;395;297;151;5;10;0;2;0;0;0;0;0;11077;0;0;
332-1984761-DI;20836-CINTA LOMO TROZO VACIO;395;297;151;5;9;0;2;0;0;0;0;0;46810;0;0;
352-1984761-DI;20842-ESCALOPIN LOMO ADOB. 300 GR. B;395;297;151;5;27;0;2;0;0;0;0;0;164337;0;0;
332-1984761-DI;20850-SOLOMILLO 2 UNIDADES VACIO;395;297;151;5;1;0;2;0;0;0;0;0;173212;0;0;
332-1984761-DI;20871-AGUJA S/H VACIO;395;297;151;5;4;0;2;0;0;0;0;0;173964;0;0;
331-1984761-DI;20973-COSTILLA SEMICARNUDA TIRA VACI;600;400;111;5;27;0;1;0;0;0;0;0;134262;0;0;
311-1984761-DI;21070-CHULETA DE LOMO 600 GR. BAND.;600;400;111;5;77;0;1;0;0;0;0;0;166707;0;0;
312-1984761-DI;21078-CARNE ESTOFADO CERDO 600 GR. B;395;297;151;5;6;0;2;0;0;0;0;0;77106;0;0;
312-1984761-DI;21091-ESCALOPE DE JAMON 500 GR. BAND;395;297;151;5;36;0;2;0;0;0;0;0;203604;0;0;
312-1984761-DI;21100-COSTILLA TROCEADA 560 GR. BAND;395;297;151;5;6;0;2;0;0;0;0;0;77082;0;0;
352-1984761-DI;21102-FILETE LOMO AJILLO 300 GR. BAN;395;297;151;5;7;0;2;0;0;0;0;0;162621;0;0;
311-1984761-DI;21124-CHULETA DE AGUJA 600 GR. BAND.;600;400;188;5;53;0;1;0;0;0;0;0;166708;0;0;
312-1984761-DI;21267-CINTA DE LOMO 400 GR. BAND.;395;297;151;5;5;0;2;0;0;0;0;0;210871;0;0;
352-1984761-DI;21277-LOMO SIEMPRE TIERNO 300 GR. BA;395;297;151;5;24;0;2;0;0;0;0;0;166223;0;0;
