312-1984778-DI;20831-FILETE DE PANCETA 560 GR. BAND;395;297;151;5;66;0;2;0;0;0;0;0;77103;0;0;
332-1984778-DI;20835-SOLOMILLO VACIO;395;297;151;5;58;0;2;0;0;0;0;0;11077;0;0;
332-1984778-DI;20836-CINTA LOMO TROZO VACIO;395;297;151;5;27;0;2;0;0;0;0;0;46810;0;0;
352-1984778-DI;20839-ESCALOPIN LOMO EXTRATIERNO 600;395;297;151;5;113;0;2;0;0;0;0;0;125763;0;0;
351-1984778-DI;20841-ESCALOPIN LOMO ADOB. EXT.TIERN;600;400;111;5;154;0;1;0;0;0;0;0;111575;0;0;
352-1984778-DI;20842-ESCALOPIN LOMO ADOB. 300 GR. B;395;297;151;5;138;0;2;0;0;0;0;0;164337;0;0;
312-1984778-DI;20849-FILETE DE AGUJA 400 GR. BAND.;395;297;151;5;34;0;2;0;0;0;0;0;173357;0;0;
332-1984778-DI;20850-SOLOMILLO 2 UNIDADES VACIO;395;297;151;5;8;0;2;0;0;0;0;0;173212;0;0;
332-1984778-DI;20871-AGUJA S/H VACIO;395;297;151;5;23;0;2;0;0;0;0;0;173964;0;0;
332-1984778-DI;20972-SECRETO VACIO;395;297;151;5;11;0;2;0;0;0;0;0;144690;0;0;
331-1984778-DI;20973-COSTILLA SEMICARNUDA TIRA VACI;600;400;111;5;126;0;1;0;0;0;0;0;134262;0;0;
311-1984778-DI;21070-CHULETA DE LOMO 600 GR. BAND.;600;400;111;5;201;0;1;0;0;0;0;0;166707;0;0;
312-1984778-DI;21078-CARNE ESTOFADO CERDO 600 GR. B;395;297;151;5;35;0;2;0;0;0;0;0;77106;0;0;
312-1984778-DI;21100-COSTILLA TROCEADA 560 GR. BAND;395;297;151;5;50;0;2;0;0;0;0;0;77082;0;0;
352-1984778-DI;21102-FILETE LOMO AJILLO 300 GR. BAN;395;297;151;5;21;0;2;0;0;0;0;0;162621;0;0;
312-1984778-DI;21112-ESC. JAMON SIEMPRE TIERNOS 400;395;297;151;5;45;0;2;0;0;0;0;0;164338;0;0;
311-1984778-DI;21124-CHULETA DE AGUJA 600 GR. BAND.;600;400;188;5;167;0;1;0;0;0;0;0;166708;0;0;
312-1984778-DI;21267-CINTA DE LOMO 400 GR. BAND.;395;297;151;5;31;0;2;0;0;0;0;0;210871;0;0;
352-1984778-DI;21277-LOMO SIEMPRE TIERNO 300 GR. BA;395;297;151;5;95;0;2;0;0;0;0;0;166223;0;0;
