Simulation Summary							
PALETS PLATAFORMA							
00:00:00							
Container	Loaded	Vol. Effi.	Area Effi.	SKU	Loaded	Column #	Customer Product Code
PALET-011(951-1984979-BA)	100.0	100.0	8.0	20673-LOMO ADOBADO SKIN 500 GR.	8.0	4	999999
PALET-012(911-1984979-BA)	100.0	100.0	24.0	20253-FILETE LOMO NATUR IND.400 BAND	11.0	1	999999
PALET-012(911-1984979-BA)	100.0	100.0	24.0	20253-FILETE LOMO NATUR IND.400 BAND	2.0	2	999999
PALET-012(911-1984979-BA)	100.0	100.0	24.0	20253-FILETE LOMO NATUR IND.400 BAND	11.0	4	999999
PALET-013(911-1984979-BA)	100.0	100.0	8.0	20819-FILETE AGUJA NATUR 400 GR. BAN	8.0	1	999999
PALET-014(951-1984979-BA)	100.0	100.0	5.0	20674-LOMO AJILLO 300 GR. SKIN	5.0	1	999999
PALET-015(911-1984979-BA)	100.0	100.0	2.0	20511-CARETAS DE CERDO BAND.	2.0	3	999999
PALET-016(931-1984979-BA)	100.0	100.0	3.0	11094-LOMO FRESCO VACIO	3.0	2	999999
PALET-017(911-1984979-BA)	100.0	100.0	24.0	21140-LOMO LIBRITO BAND.	8.0	1	999999
PALET-017(911-1984979-BA)	100.0	100.0	24.0	21140-LOMO LIBRITO BAND.	16.0	4	999999
PALET-018(951-1984979-BA)	100.0	100.0	22.0	20672-LOMO ADOBADO 300 GR. SKIN	6.0	2	999999
PALET-018(951-1984979-BA)	100.0	100.0	22.0	20672-LOMO ADOBADO 300 GR. SKIN	16.0	4	999999
PALET-019(931-1984979-BA)	100.0	100.0	2.0	11346-PANCETA C/CORTEZA VACIO	2.0	4	999999
PALET-020(911-1984979-BA)	100.0	100.0	12.0	12071-LOMO EXTRAFINO 8/10 UN BAND.	12.0	3	999999
PALET-021(911-1984979-BA)	100.0	100.0	6.0	20240-GALTA CARRILLERAS CON HUESO B	6.0	2	999999
PALET-022(911-1984979-BA)	100.0	100.0	27.0	11917-COSTILLA TROZO C.E. BAND.	11.0	1	999999
PALET-022(911-1984979-BA)	100.0	100.0	27.0	11917-COSTILLA TROZO C.E. BAND.	11.0	2	999999
PALET-022(911-1984979-BA)	100.0	100.0	27.0	11917-COSTILLA TROZO C.E. BAND.	5.0	3	999999
PALET-023(952-1984979-BA)	100.0	100.0	8.0	41400-LOMO ADOBADO IBERICO 350. BAND	5.0	1	999999
PALET-023(972-1984979-BA)	100.0	100.0	8.0	41406-PRESA IBERICA BAND.	3.0	1	999999
PALET-024(912-1984979-BA)	100.0	100.0	13.0	12077-COSTILLA TROCEADA BAND.	12.0	1	999999
PALET-024(912-1984979-BA)	100.0	100.0	13.0	12077-COSTILLA TROCEADA BAND.	1.0	2	999999
PALET-025(942-1984979-BA)	100.0	100.0	96.0	40836-BURGUERMEAT MIXTA 800 BAND.	12.0	1	999999
PALET-025(942-1984979-BA)	100.0	100.0	96.0	40836-BURGUERMEAT MIXTA 800 BAND.	12.0	2	999999
PALET-025(942-1984979-BA)	100.0	100.0	96.0	40836-BURGUERMEAT MIXTA 800 BAND.	12.0	3	999999
