Simulation Summary							
PALETS PLATAFORMA							
00:00:00							
Container	Loaded	Vol. Effi.	Area Effi.	SKU	Loaded	Column #	Customer Product Code
PALET-008(312-1984769-DI)	100.0	100.0	83.0	21078-CARNE ESTOFADO CERDO 600 GR. B	5.0	6	999999
PALET-008(312-1984769-DI)	100.0	100.0	83.0	21078-CARNE ESTOFADO CERDO 600 GR. B	11.0	7	999999
PALET-008(312-1984769-DI)	100.0	100.0	83.0	21267-CINTA DE LOMO 400 GR. BAND.	1.0	7	999999
PALET-008(352-1984769-DI)	100.0	100.0	83.0	20842-ESCALOPIN LOMO ADOB. 300 GR. B	6.0	8	999999
PALET-009(312-1984769-DI)	100.0	100.0	96.0	21101-LIBRITOS DE LOMO 400 GR. BAND.	12.0	1	999999
PALET-009(312-1984769-DI)	100.0	100.0	96.0	20831-FILETE DE PANCETA 560 GR. BAND	1.0	2	999999
PALET-009(332-1984769-DI)	100.0	100.0	96.0	20871-AGUJA S/H VACIO	8.0	2	999999
PALET-009(312-1984769-DI)	100.0	100.0	96.0	21078-CARNE ESTOFADO CERDO 600 GR. B	3.0	2	999999
PALET-009(312-1984769-DI)	100.0	100.0	96.0	20831-FILETE DE PANCETA 560 GR. BAND	12.0	3	999999
PALET-009(352-1984769-DI)	100.0	100.0	96.0	21277-LOMO SIEMPRE TIERNO 300 GR. BA	12.0	4	999999
PALET-009(312-1984769-DI)	100.0	100.0	96.0	20849-FILETE DE AGUJA 400 GR. BAND.	11.0	5	999999
PALET-009(352-1984769-DI)	100.0	100.0	96.0	21277-LOMO SIEMPRE TIERNO 300 GR. BA	1.0	5	999999
PALET-009(312-1984769-DI)	100.0	100.0	96.0	21267-CINTA DE LOMO 400 GR. BAND.	12.0	6	999999
PALET-009(352-1984769-DI)	100.0	100.0	96.0	21277-LOMO SIEMPRE TIERNO 300 GR. BA	12.0	7	999999
PALET-009(312-1984769-DI)	100.0	100.0	96.0	21078-CARNE ESTOFADO CERDO 600 GR. B	12.0	8	999999
PALET-010(312-1984769-DI)	100.0	100.0	96.0	20831-FILETE DE PANCETA 560 GR. BAND	12.0	1	999999
PALET-010(312-1984769-DI)	100.0	100.0	96.0	20831-FILETE DE PANCETA 560 GR. BAND	12.0	2	999999
PALET-010(332-1984769-DI)	100.0	100.0	96.0	20836-CINTA LOMO TROZO VACIO	10.0	3	999999
PALET-010(312-1984769-DI)	100.0	100.0	96.0	21267-CINTA DE LOMO 400 GR. BAND.	2.0	3	999999
PALET-010(332-1984769-DI)	100.0	100.0	96.0	20836-CINTA LOMO TROZO VACIO	12.0	4	999999
PALET-010(312-1984769-DI)	100.0	100.0	96.0	20831-FILETE DE PANCETA 560 GR. BAND	12.0	5	999999
PALET-010(312-1984769-DI)	100.0	100.0	96.0	20831-FILETE DE PANCETA 560 GR. BAND	12.0	6	999999
PALET-010(312-1984769-DI)	100.0	100.0	96.0	21267-CINTA DE LOMO 400 GR. BAND.	12.0	7	999999
PALET-010(312-1984769-DI)	100.0	100.0	96.0	20831-FILETE DE PANCETA 560 GR. BAND	12.0	8	999999
PALET-011(312-1984769-DI)	100.0	100.0	95.0	21101-LIBRITOS DE LOMO 400 GR. BAND.	12.0	1	999999
PALET-011(312-1984769-DI)	100.0	100.0	95.0	21100-COSTILLA TROCEADA 560 GR. BAND	12.0	2	999999
PALET-011(312-1984769-DI)	100.0	100.0	95.0	21100-COSTILLA TROCEADA 560 GR. BAND	11.0	3	999999
PALET-011(312-1984769-DI)	100.0	100.0	95.0	21078-CARNE ESTOFADO CERDO 600 GR. B	12.0	4	999999
PALET-011(352-1984769-DI)	100.0	100.0	95.0	20842-ESCALOPIN LOMO ADOB. 300 GR. B	12.0	5	999999
PALET-011(352-1984769-DI)	100.0	100.0	95.0	21277-LOMO SIEMPRE TIERNO 300 GR. BA	12.0	6	999999
PALET-011(312-1984769-DI)	100.0	100.0	95.0	21100-COSTILLA TROCEADA 560 GR. BAND	12.0	7	999999
PALET-011(332-1984769-DI)	100.0	100.0	95.0	20835-SOLOMILLO VACIO	12.0	8	999999
PALET-012(311-1984769-DI)	100.0	100.0	36.0	21124-CHULETA DE AGUJA 600 GR. BAND.	36.0	7	999999
