Simulation Summary							
PALETS PLATAFORMA							
00:00:00							
Container	Loaded	Vol. Effi.	Area Effi.	SKU	Loaded	Column #	Customer Product Code
PALET-001(322-1985004-VE)	100.0	100.0	96.0	12168-AGUJA CERDO C/H	12.0	1	999999
PALET-001(322-1985004-VE)	100.0	100.0	96.0	12168-AGUJA CERDO C/H	12.0	2	999999
PALET-001(322-1985004-VE)	100.0	100.0	96.0	12168-AGUJA CERDO C/H	12.0	3	999999
PALET-001(322-1985004-VE)	100.0	100.0	96.0	12168-AGUJA CERDO C/H	12.0	4	999999
PALET-001(322-1985004-VE)	100.0	100.0	96.0	12168-AGUJA CERDO C/H	12.0	5	999999
PALET-001(322-1985004-VE)	100.0	100.0	96.0	12168-AGUJA CERDO C/H	12.0	6	999999
PALET-001(322-1985004-VE)	100.0	100.0	96.0	12168-AGUJA CERDO C/H	12.0	7	999999
PALET-001(322-1985004-VE)	100.0	100.0	96.0	12168-AGUJA CERDO C/H	12.0	8	999999
PALET-002(321-1985004-VE)	100.0	100.0	44.0	20109-TIRA DE COSTILLA	11.0	1	999999
PALET-002(321-1985004-VE)	100.0	100.0	44.0	20109-TIRA DE COSTILLA	11.0	2	999999
PALET-002(321-1985004-VE)	100.0	100.0	44.0	20109-TIRA DE COSTILLA	11.0	3	999999
PALET-002(321-1985004-VE)	100.0	100.0	44.0	20109-TIRA DE COSTILLA	11.0	4	999999
PALET-003(321-1985004-VE)	100.0	100.0	44.0	20109-TIRA DE COSTILLA	11.0	1	999999
PALET-003(321-1985004-VE)	100.0	100.0	44.0	20109-TIRA DE COSTILLA	11.0	2	999999
PALET-003(321-1985004-VE)	100.0	100.0	44.0	20109-TIRA DE COSTILLA	11.0	3	999999
PALET-003(321-1985004-VE)	100.0	100.0	44.0	20109-TIRA DE COSTILLA	11.0	4	999999
PALET-004(321-1985004-VE)	100.0	100.0	44.0	20109-TIRA DE COSTILLA	11.0	1	999999
PALET-004(321-1985004-VE)	100.0	100.0	44.0	20109-TIRA DE COSTILLA	11.0	2	999999
PALET-004(321-1985004-VE)	100.0	100.0	44.0	20109-TIRA DE COSTILLA	11.0	3	999999
PALET-004(321-1985004-VE)	100.0	100.0	44.0	20109-TIRA DE COSTILLA	11.0	4	999999
PALET-005(321-1985004-VE)	100.0	100.0	44.0	20109-TIRA DE COSTILLA	11.0	1	999999
PALET-005(321-1985004-VE)	100.0	100.0	44.0	20109-TIRA DE COSTILLA	11.0	2	999999
PALET-005(321-1985004-VE)	100.0	100.0	44.0	20109-TIRA DE COSTILLA	11.0	3	999999
PALET-005(321-1985004-VE)	100.0	100.0	44.0	20109-TIRA DE COSTILLA	11.0	4	999999
PALET-006(322-1985004-VE)	100.0	100.0	96.0	20725-CODILLO JAMON SIN PIEL	12.0	1	999999
PALET-006(322-1985004-VE)	100.0	100.0	96.0	20725-CODILLO JAMON SIN PIEL	12.0	2	999999
PALET-006(322-1985004-VE)	100.0	100.0	96.0	20725-CODILLO JAMON SIN PIEL	12.0	3	999999
PALET-006(322-1985004-VE)	100.0	100.0	96.0	20725-CODILLO JAMON SIN PIEL	12.0	4	999999
PALET-006(322-1985004-VE)	100.0	100.0	96.0	20725-CODILLO JAMON SIN PIEL	12.0	5	999999
PALET-006(322-1985004-VE)	100.0	100.0	96.0	20725-CODILLO JAMON SIN PIEL	12.0	6	999999
PALET-006(322-1985004-VE)	100.0	100.0	96.0	20725-CODILLO JAMON SIN PIEL	12.0	7	999999
PALET-006(322-1985004-VE)	100.0	100.0	96.0	20725-CODILLO JAMON SIN PIEL	12.0	8	999999
PALET-007(232-1985005-C2)	100.0	100.0	96.0	11062-1/3 LOMO CINTA C.E VACIO	12.0	1	999999
PALET-007(232-1985005-C2)	100.0	100.0	96.0	11062-1/3 LOMO CINTA C.E VACIO	12.0	2	999999
PALET-007(232-1985005-C2)	100.0	100.0	96.0	11062-1/3 LOMO CINTA C.E VACIO	12.0	3	999999
PALET-007(232-1985005-C2)	100.0	100.0	96.0	11062-1/3 LOMO CINTA C.E VACIO	12.0	4	999999
PALET-007(232-1985005-C2)	100.0	100.0	96.0	11062-1/3 LOMO CINTA C.E VACIO	12.0	5	999999
PALET-007(232-1985005-C2)	100.0	100.0	96.0	11062-1/3 LOMO CINTA C.E VACIO	12.0	6	999999
PALET-007(232-1985005-C2)	100.0	100.0	96.0	11062-1/3 LOMO CINTA C.E VACIO	12.0	7	999999
PALET-007(232-1985005-C2)	100.0	100.0	96.0	11062-1/3 LOMO CINTA C.E VACIO	12.0	8	999999
PALET-008(231-1985005-C2)	100.0	100.0	44.0	11346-PANCETA C/CORTEZA VACIO	11.0	1	999999
PALET-008(231-1985005-C2)	100.0	100.0	44.0	11346-PANCETA C/CORTEZA VACIO	11.0	2	999999
PALET-008(231-1985005-C2)	100.0	100.0	44.0	11346-PANCETA C/CORTEZA VACIO	11.0	3	999999
PALET-008(231-1985005-C2)	100.0	100.0	44.0	11346-PANCETA C/CORTEZA VACIO	11.0	4	999999
PALET-009(211-1985005-C2)	100.0	100.0	44.0	11839-CHULETA AGUJA C.E. BAND.	11.0	1	999999
PALET-009(211-1985005-C2)	100.0	100.0	44.0	11839-CHULETA AGUJA C.E. BAND.	11.0	2	999999
PALET-009(211-1985005-C2)	100.0	100.0	44.0	11839-CHULETA AGUJA C.E. BAND.	11.0	3	999999
PALET-009(211-1985005-C2)	100.0	100.0	44.0	11839-CHULETA AGUJA C.E. BAND.	11.0	4	999999
PALET-010(211-1985005-C2)	100.0	100.0	44.0	11839-CHULETA AGUJA C.E. BAND.	11.0	1	999999
PALET-010(211-1985005-C2)	100.0	100.0	44.0	11839-CHULETA AGUJA C.E. BAND.	11.0	2	999999
PALET-010(211-1985005-C2)	100.0	100.0	44.0	11839-CHULETA AGUJA C.E. BAND.	11.0	3	999999
